1	1	1	2	2	2	3	3	3	4	4	4	5	5	5	6	6	6	7	7	7	8	8	8	9	9	9
Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR
39.1639	-0.141190449	118.69759	39.1639	-0.137884978	101.1467451	39.1639	-0.075288429	97.1162661	39.1639	-0.170774021	97.66419809	39.1639	-0.188609773	104.1955027	39.1639	-0.538571283	55.07620653	39.1639	-0.138690355	155.5724626	39.1639	-0.2389989	109.3873816	39.1639	-0.180636605	104.6162851
39.1639	-0.131241311	121.1935674	39.1639	-0.127742448	103.3616373	39.1639	-0.067057515	93.70011603	39.1639	-0.166510172	97.25556128	39.1639	-0.192776446	103.9699713	39.1639	-0.540537798	53.13005082	39.1639	-0.141670058	157.1243076	39.1639	-0.240502855	110.8523911	39.1639	-0.17918512	104.850326
39.1639	-0.128819122	119.5295825	39.1639	-0.142198249	103.1155382	39.1639	-0.083375378	93.70011603	39.1639	-0.179713971	98.27715331	39.1639	-0.199898202	104.6465655	39.1639	-0.540397889	54.88159095	39.1639	-0.151341382	157.5122688	39.1639	-0.250866363	111.0965594	39.1639	-0.188884026	105.7864897
39.1639	-0.131442553	117.3109359	39.1639	-0.140854995	100.6545468	39.1639	-0.075915565	95.40819106	39.1639	-0.182949814	97.66419809	39.1639	-0.202334235	105.0976282	39.1639	-0.538571283	53.13005082	39.1639	-0.155588922	159.4520751	39.1639	-0.248853055	111.0965594	39.1639	-0.189593354	104.850326
39.1639	-0.132447362	120.3615749	39.1639	-0.14058584	103.3616373	39.1639	-0.084299395	96.87225538	39.1639	-0.177905182	98.27715331	39.1639	-0.20529154	103.9699713	39.1639	-0.540397889	52.93543525	39.1639	-0.1574444	157.9002301	39.1639	-0.254137689	111.5848959	39.1639	-0.190655022	105.0843669
39.1639	-0.12841411	117.5882668	39.1639	-0.150433571	100.4084477	39.1639	-0.096443966	94.67615891	39.1639	-0.185982533	96.84692447	39.1639	-0.206628533	104.1955027	39.1639	-0.540397889	53.13005082	39.1639	-0.16163122	160.6159588	39.1639	-0.263429697	113.2940738	39.1639	-0.206252677	106.2545715
39.1639	-0.13763512	120.6389058	39.1639	-0.147264532	102.3772408	39.1639	-0.097640728	94.18813747	39.1639	-0.184379786	98.27715331	39.1639	-0.207961035	104.6465655	39.1639	-0.538712306	51.76774182	39.1639	-0.169063567	159.8400363	39.1639	-0.266067213	112.3174007	39.1639	-0.203181427	106.4886124
39.1639	-0.136841045	120.0842441	39.1639	-0.150959455	104.0999347	39.1639	-0.114068596	99.55637328	39.1639	-0.185092896	98.27715331	39.1639	-0.214033333	104.8720969	39.1639	-0.538571283	52.74081968	39.1639	-0.173298053	159.8400363	39.1639	-0.264310973	111.8290642	39.1639	-0.198356401	104.6162851
39.1639	-0.13783341	115.9242819	39.1639	-0.145404984	103.3616373	39.1639	-0.112047898	96.87225538	39.1639	-0.188109756	98.0728349	39.1639	-0.214295235	104.1955027	39.1639	-0.540537798	51.37851068	39.1639	-0.17134905	157.5122688	39.1639	-0.273352767	112.561569	39.1639	-0.200431406	106.0205306
39.1639	-0.146663063	120.3615749	39.1639	-0.157478501	102.8694391	39.1639	-0.124598458	96.38423394	39.1639	-0.185804761	98.27715331	39.1639	-0.215862986	104.6465655	39.1639	-0.538430173	50.40543283	39.1639	-0.178930634	159.0641138	39.1639	-0.277111581	113.0499055	39.1639	-0.211654615	106.7226533
39.1639	-0.137436738	118.9749209	39.1639	-0.153840222	99.42405114	39.1639	-0.112915039	101.508459	39.1639	-0.18934551	98.48147172	39.1639	-0.217684141	104.4210341	39.1639	-0.540397889	48.84850826	39.1639	-0.184013671	159.8400363	39.1639	-0.275066153	112.561569	39.1639	-0.214328105	106.0205306
39.1639	-0.129021487	117.3109359	39.1639	-0.156442189	101.1467451	39.1639	-0.117225462	100.5324162	39.1639	-0.187578993	98.68579012	39.1639	-0.215602129	104.8720969	39.1639	-0.540397889	49.62697054	39.1639	-0.183065401	158.2881913	39.1639	-0.274552986	112.3174007	39.1639	-0.217974684	106.4886124
39.1639	-0.12739993	117.3109359	39.1639	-0.153579142	100.900646	39.1639	-0.112915039	100.5324162	39.1639	-0.185982533	98.48147172	39.1639	-0.220271164	105.3231596	39.1639	-0.540537798	49.43235497	39.1639	-0.182748821	161.0039201	39.1639	-0.270767447	112.561569	39.1639	-0.220277661	106.0205306
39.1639	-0.13344985	118.9749209	39.1639	-0.162110568	96.96305978	39.1639	-0.124317159	99.06835185	39.1639	-0.191630529	98.68579012	39.1639	-0.220528926	104.8720969	39.1639	-0.540397889	48.84850826	39.1639	-0.184802216	161.0039201	39.1639	-0.277111581	112.8057372	39.1639	-0.226460768	106.2545715
