1	1	1	2	2	2	3	3	3	4	4	4	5	5	5	6	6	6	7	7	7	8	8	8	9	9	9
Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR	Par_cor	NPQ	absETR
39.1639	-0.072485126	92.96551414	39.1639	0.010273688	118.0650599	39.1639	-0.075288429	97.1162661	39.1639	-0.079958031	109.4946115	39.1639	-0.207462744	106.1461237	39.1639	-0.045548654	106.0015082	39.1639	-0.064980869	119.2934084	39.1639	0.003062505	160.8876548	39.1639	-0.22708782	119.5254467
39.1639	-0.073092238	95.34370171	39.1639	-0.139054303	119.1239394	39.1639	-0.067057515	93.70011603	39.1639	-0.080831454	109.2769283	39.1639	-0.209769455	106.358416	39.1639	-0.043820945	105.7920191	39.1639	-0.065186934	119.5774404	39.1639	0.002951485	162.5073292	39.1639	-0.226050702	119.7958663
39.1639	-0.061108349	95.34370171	39.1639	-0.125854747	120.1828188	39.1639	-0.083375378	93.70011603	39.1639	-0.086576258	109.2769283	39.1639	-0.212543886	107.207585	39.1639	-0.044145367	106.2109974	39.1639	-0.065186934	119.2934084	39.1639	0.002951485	163.0472207	39.1639	-0.231550064	118.9846076
39.1639	-0.073092238	95.34370171	39.1639	-0.124342058	119.6533791	39.1639	-0.075915565	95.40819106	39.1639	-0.090971326	109.7122946	39.1639	-0.219690667	106.358416	39.1639	-0.045979606	106.0015082	39.1639	-0.065186934	118.1572807	39.1639	0.006963737	160.3477634	39.1639	-0.232487406	118.9846076
39.1639	-0.092835789	96.20849719	39.1639	-0.131667382	114.8884215	39.1639	-0.084299395	96.87225538	39.1639	-0.093736594	110.1476608	39.1639	-0.22682479	106.7830005	39.1639	-0.04392911	106.2109974	39.1639	-0.057710922	117.5892169	39.1639	0.00284049	164.1270036	39.1639	-0.233082707	118.1733489
39.1639	-0.093996588	96.64089493	39.1639	-0.130921712	119.3886592	39.1639	-0.096443966	94.67615891	39.1639	-0.092887536	110.365344	39.1639	-0.232918216	106.7830005	39.1639	-0.047484879	106.2109974	39.1639	-0.057501547	116.7371211	39.1639	0.00284049	163.5871121	39.1639	-0.233846738	118.1733489
39.1639	-0.091817647	95.99229832	39.1639	-0.135191911	116.7414606	39.1639	-0.097640728	94.18813747	39.1639	-0.096695821	109.9299777	39.1639	-0.231088836	106.5707082	39.1639	-0.047484879	105.7920191	39.1639	-0.057710922	116.1690573	39.1639	0.002951485	164.1270036	39.1639	-0.23671939	118.4437685
39.1639	-0.088162696	95.99229832	39.1639	-0.134637309	118.3297798	39.1639	-0.114068596	99.55637328	39.1639	-0.106593618	110.8007102	39.1639	-0.231890262	107.207585	39.1639	-0.046732837	106.6299757	39.1639	-0.065083913	116.7371211	39.1639	0.00284049	164.1270036	39.1639	-0.236971825	117.6325098
39.1639	-0.107135351	94.47890623	39.1639	-0.140881437	117.2709003	39.1639	-0.112047898	96.87225538	39.1639	-0.105974915	110.1476608	39.1639	-0.233601991	107.207585	39.1639	-0.049520168	106.4204865	39.1639	-0.065289933	116.7371211	39.1639	0.00284049	163.0472207	39.1639	-0.234016316	117.3620902
39.1639	-0.113701559	95.55990058	39.1639	-0.142337571	116.7414606	39.1639	-0.124598458	96.38423394	39.1639	-0.105355355	110.1476608	39.1639	-0.235419446	107.4198772	39.1639	-0.05026782	106.2109974	39.1639	-0.065186934	117.8732488	39.1639	0.002729519	158.728089	39.1639	-0.234016316	116.5508316
39.1639	-0.113424114	97.28949154	39.1639	-0.142700833	115.4178612	39.1639	-0.112915039	101.508459	39.1639	-0.10026329	110.365344	39.1639	-0.240708714	107.207585	39.1639	-0.053246705	106.4204865	39.1639	-0.065083913	116.7371211	39.1639	0.002951485	161.4275463	39.1639	-0.236971825	117.0916707
39.1639	-0.112312595	96.42469606	39.1639	-0.145415523	119.1239394	39.1639	-0.117225462	100.5324162	39.1639	-0.107211465	110.365344	39.1639	-0.242492658	107.6321695	39.1639	-0.051120841	106.6299757	39.1639	-0.065186934	117.305185	39.1639	0.011008219	153.8690659	39.1639	-0.237140023	116.5508316
39.1639	-0.103744726	96.20849719	39.1639	-0.137954287	117.0061804	39.1639	-0.112915039	100.5324162	39.1639	-0.107520068	110.1476608	39.1639	-0.241267098	107.207585	39.1639	-0.053564763	106.2109974	39.1639	-0.065083913	117.021153	39.1639	0.00284049	159.8078719	39.1639	-0.230952381	114.1170555
39.1639	-0.106994587	96.64089493	39.1639	-0.13758699	117.2709003	39.1639	-0.124317159	99.06835185	39.1639	-0.109059888	110.5830271	39.1639	-0.245815058	108.056754	39.1639	-0.053458767	106.4204865	39.1639	-0.068778422	117.5892169	39.1639	0.00284049	157.6483061	39.1639	-0.237055933	114.3874751
39.1639	-0.109381551	96.64089493	39.1639	-0.145776183	117.80034	39.1639	-0.126002245	99.06835185	39.1639	-0.111716361	111.0183933	39.1639	-0.242492658	107.4198772	39.1639	-0.05557418	106.0015082	39.1639	-0.057501547	115.8850253	39.1639	0.00284049	156.5685232	39.1639	-0.231037821	112.4945381
39.1639	-0.112868703	96.64089493	39.1639	-0.137035458	115.4178612	39.1639	-0.122342995	98.58033041	39.1639	-0.114053147	110.8007102	39.1639	-0.244600234	107.4198772	39.1639	-0.062904239	106.8394648	39.1639	-0.065083913	117.305185	39.1639	0.002951485	156.5685232	39.1639	-0.237055933	113.3057968
